2.931704661431279169e-01;3.525332740282478561e-01;5.492093577234696822e-01;1.731480928021323917e-01;4.484723385470376078e-01;4.132810441965435455e-01;4.383275952322495117e-01;7.622711216878585994e-01;2.707284309288329194e-01;6.535731989230419980e-02;5.235612058053665807e-01;8.655756275291000001e-01;1.270427591943580348e-01;4.407766898390383936e-01;9.561601017074433662e-01;1.722560175370299040e-01;8.436285460409109760e-02;9.317205001541861709e-01;1.393541152323509724e-01;5.019217251474461516e-02;2.720680533223236441e-01;7.125529548882832964e-01;1.586744898485953348e-01;8.439567610205075399e-01;7.196397334182781380e-01;9.297063930540756527e-01;6.684439777702141372e-01;7.254184136632785274e-01;3.662178194448230117e-01;2.564650930590206546e-02;8.194122482784831352e-01;6.239204303465485379e-01;3.525552824771357452e-01;3.283448477589362424e-01;7.063681889464412667e-01;9.198799220128455190e-01;8.602896921148963649e-01;2.576209480394808793e-01;7.797563390155970442e-01;2.758807431666560062e-01
6.085073820701036862e-02;9.687700524399254220e-01;9.357720983999229247e-01;4.946605721041118509e-01;4.956270967972242758e-03;2.961219984938220362e-01;9.010066168207885307e-01;8.784226256886725759e-01;8.855172905738900591e-01;2.882729419775217350e-01;9.590032323357027266e-01;5.459424560396818338e-01;5.256044795748382459e-01;1.784791170837684016e-01;5.758209460804433188e-01;4.021994195884341927e-01;6.724769123053730979e-02;2.466271206740888733e-01;1.632690167505879142e-02;6.713110380155297152e-01;5.092953354312358405e-01;7.561834330337018351e-01;3.449842251371908475e-01;5.168428039177271893e-01;1.004392122205854943e-01;6.028153711717423313e-01;6.730412244834752533e-01;8.241258929210172335e-01;2.843814712078940321e-02;8.298209221744207165e-01;8.028900802041627482e-01;3.589448803478862970e-01;9.429431190696032639e-01;2.314059992265415922e-03;1.493664888454192541e-01;2.318792380779680640e-01;1.826189534647599810e-01;6.806570886566326584e-01;8.107253554319642230e-01;1.303337633358235825e-01
2.270043553180590701e-01;1.564214933733383273e-01;4.272297508168781954e-01;3.402529250581310949e-01;9.549689762603060794e-01;8.861922801806071393e-01;5.026394018355824223e-01;5.274997686130378227e-03;2.122972742510862432e-01;8.480574581415530888e-01;7.674173705096631881e-01;3.916902816915112107e-01;7.695376076881457195e-01;3.384811654112158674e-01;3.469972810102345262e-01;4.292161890335912666e-01;6.784210216754396061e-01;7.985150927189130776e-01;4.768718627008893263e-01;6.906649345638254944e-01;5.871056007645747421e-02;2.346920527353769659e-01;2.383565363677115911e-01;1.483193400698725739e-01;2.286423679416540455e-01;6.101492894553117718e-01;9.032104358817949485e-02;3.829615329195679152e-02;5.918149096654999886e-01;8.187809982765060779e-01;3.135761970836818957e-01;8.983785006694123831e-01;6.274195322660960361e-01;1.525661223593040017e-01;7.338951174759408280e-01;5.040982495750528924e-01;1.552754481109278606e-01;3.781207170254117234e-01;1.791641871474927150e-01;9.949632722160306475e-02
3.487362900677554167e-01;8.273315248568192670e-01;2.158667811934522618e-04;9.490617032183976676e-01;6.433212829142953559e-02;5.777727779685557508e-01;4.157509979603210004e-01;3.457171951991246939e-01;4.404250065309783801e-01;9.578180340229487388e-01;8.568829868860211585e-01;5.649826262372092955e-01;7.522477435386265565e-02;7.651461467756853763e-01;9.617301663678879953e-01;2.302920669929481301e-01;8.523971576171313069e-01;5.844749359900043295e-01;5.468273287492727563e-01;5.645208581175691354e-01;6.553510977493840484e-01;3.696244753209333433e-01;6.516269116774261461e-01;8.256800808341676623e-01;5.423235969329636141e-01;2.263777090614066401e-01;5.995988506052355449e-01;7.805674743969581719e-01;5.645727062555806475e-01;7.421181819603606122e-03;7.752567152739864298e-02;8.299410004744849356e-01;2.075444706629498981e-01;9.921009558583597787e-01;1.954745955064880469e-01;6.250512082322262630e-01;4.796744935833395784e-01;3.847618759310494907e-01;4.463899910983326613e-02;3.922683424598389923e-01
6.162180231215426129e-01;8.048190803987549380e-01;6.902262010045812080e-01;8.981715851131815143e-01;9.554560742438126253e-01;6.685935506242035586e-01;9.644280571034391514e-01;6.973648104765559630e-01;8.684984506848858477e-01;9.486576555027157465e-01;3.720988623923159322e-01;5.055891366718313629e-01;9.172940489853482759e-01;2.230458022347091562e-01;5.148752963874118072e-01;5.036527704310265197e-01;1.426923485525857238e-01;1.986995363962315020e-01;5.496925017926902468e-01;3.716862096172302010e-01;4.285820638260354754e-01;3.562472687309231612e-01;5.970452932432194215e-01;7.040886606889236177e-01;2.582095716613691527e-01;5.883818688620001680e-02;1.112911680954820071e-01;6.567529091370952754e-01;2.831520991549044686e-01;7.227495489255533201e-01;8.540058785590796120e-01;7.105350172082639526e-01;7.124020410239134682e-01;9.397512621188779391e-01;8.262677848579392803e-01;8.445811647913735731e-01;3.250829335203213599e-01;2.664202279059048051e-01;9.733528331633918285e-01;8.655445180848623243e-01
5.114595878386111183e-01;6.888144963295228518e-01;7.482636647744236313e-01;6.320435485753628235e-01;2.804348930286282293e-02;9.645002038928951471e-01;5.179454358932000790e-02;6.704096242491611735e-01;5.843919277817346547e-01;7.223679964188752800e-01;9.760465608672292959e-01;2.628215841114694973e-01;2.958111168124956114e-01;3.745754543654135071e-01;6.853031034513274999e-01;4.578044196893349405e-02;2.043718203235214137e-01;4.148182067275959506e-01;2.080984243784399501e-01;6.122432543482170253e-02;4.281789649991231128e-01;6.625434943259009835e-01;1.766057948977397540e-01;1.446537359528232702e-01;2.554595808991222405e-02;7.089893393456065951e-01;5.851164609462714550e-01;1.224561589794502803e-01;9.580080718166111842e-01;2.336724380780810240e-01;4.268049154173195747e-01;7.077859720008835565e-01;3.781085319591059868e-02;1.228141843657752919e-01;6.295965864773592768e-01;7.508420516535757594e-01;3.852735012069600229e-01;1.955959243671513414e-01;2.800812116122521900e-01;8.614916160263688116e-01
3.611292232422764759e-01;2.188756731618853868e-01;7.331515410026868684e-01;3.257533921234947449e-01;9.401509444758618939e-01;4.160232480566461444e-02;7.814077420865106482e-01;6.998479040556790931e-01;1.183047005058064371e-01;2.825977506838409647e-01;1.840964762495499452e-01;3.373841627514729824e-01;8.676771858126430814e-03;2.075657055666392248e-01;5.305374630315474738e-01;5.367813690369419577e-01;1.919020579084226297e-01;8.007616728186172095e-01;6.122835106451485210e-01;3.136652438452560698e-01;3.703707160808842325e-01;3.856056879671787563e-02;1.168620030215177241e-01;4.081227507192030091e-01;9.264283720628531116e-01;7.849426458413640839e-01;9.782406655415515351e-01;5.129338101836324881e-01;5.591165655664883660e-01;4.284358751730499293e-04;7.720245067293273200e-01;8.155329886422908459e-01;7.371121237334327114e-01;1.916169889929474346e-01;7.131962313740786152e-01;7.103062201379782836e-01;5.990600102196075305e-01;9.723512224775411328e-01;4.776795960409626618e-01;1.146335861872007644e-01
2.153010974306668324e-01;1.292112946360435277e-01;4.757864958509250286e-02;7.253027612076912156e-03;9.998725992831921650e-01;9.488933493304450018e-01;7.118103751584475836e-01;2.789243340674880667e-01;3.350040418072386394e-02;1.050328283973334109e-03;3.562403107210565523e-03;5.493507301423420364e-01;2.043606539888728202e-01;9.435245771643843149e-01;7.375137095119826958e-01;1.084290136059717913e-02;2.696802239173632376e-01;9.948663774873799381e-01;2.446914128242105857e-02;1.007948671191311041e-01;8.493875597325055704e-01;3.826628345056820590e-01;8.268347516342948733e-01;2.242991171237376236e-01;2.863541567047621639e-01;5.252722642355056593e-02;3.912821089010865006e-01;1.652345151223836295e-01;7.618148224671054125e-01;6.201664707577410063e-01;3.121713678671953485e-01;7.757737615128152964e-01;4.277963214445001938e-02;2.826305400667591394e-01;7.194295643889613290e-01;8.846524122826937564e-02;6.895664729973206564e-01;7.067011752907532696e-01;6.944937659453799261e-01;7.930037367821960448e-01
3.004960562380954991e-01;2.530536502421795175e-01;3.335607080727698293e-02;4.156194367244017140e-01;9.282595429905748929e-02;5.493314924748815553e-02;7.423896471620087256e-01;4.709504049807845538e-01;4.267036401354495911e-02;8.747296373501355360e-01;7.196683946596552639e-01;6.649955034809269527e-01;3.393189499968504164e-01;2.425116758445695631e-01;1.903002051416599061e-01;3.815936497832865815e-01;1.792157774617396671e-01;7.250636531494455417e-01;3.520340118264819740e-02;3.622871652894514849e-01;9.910052465065758431e-01;9.671854434918427668e-01;3.674231798803218041e-02;2.446100396726444970e-01;6.181595050793442514e-01;7.259317589574032503e-02;3.603552878834752615e-01;2.739379370660581792e-01;4.133911703333592591e-01;4.348390093359769670e-01;3.644215781412206701e-01;5.285085745441194804e-01;6.833134240663325532e-01;5.735138084664813674e-01;6.449538050843419690e-01;7.907295951851628368e-01;1.890430123591206879e-01;7.348726597887443868e-01;9.072284193120350171e-01;1.409032991830155845e-01
9.223348085886596825e-01;7.083241027658899736e-01;3.774618392881108342e-01;2.016258737693101821e-01;5.189436643072706801e-01;7.608581279046164880e-01;5.445129792980298866e-01;7.330374687164147307e-01;1.182202422759481841e-02;2.353633888982726852e-01;9.014597187831637770e-01;4.468536107385098211e-01;1.815256096511880246e-01;1.826339930260116873e-01;4.243324740843623655e-02;9.380075743081195405e-03;8.461753549076076464e-01;7.466715750706508503e-01;2.605912105020553593e-01;5.011427589679959826e-01;7.742939685850170894e-01;2.065294705432990652e-01;2.544441573136771995e-01;4.140511409028847511e-01;7.100468571704033893e-01;2.000231350114212159e-01;7.640332525282986786e-01;5.013803283266998756e-01;3.742020541509561982e-01;2.503176379306004673e-02;9.246436544157922155e-01;3.421143177123293633e-01;8.140168033369586942e-01;9.813009679828677001e-03;1.204941829618956239e-01;6.085926799094252271e-01;1.622379109199680869e-01;4.690731516204026397e-01;9.375955733654497415e-01;2.329807848238008017e-02
